V1,V2,V3
244400586,maçonnerie-carrelage&A la hausse&CDI,7.5
244400586,maçonnerie-carrelage&A la hausse&Apprentis,1.66666666666667
244400586,maçonnerie-carrelage&A la hausse&Intérimaires,1
244400586,maçonnerie-carrelage&Stable&CDD,1
244400586,maçonnerie-carrelage&Stable&CDI,7.6
244400586,maçonnerie-carrelage&Stable&Apprentis,1
244400586,maçonnerie-carrelage&Stable&Intérimaires,0
244400586,Peinture&A la hausse&CDD,2
244400586,Peinture&A la hausse&CDI,13
244400586,Peinture&A la hausse&Apprentis,1
244400586,Peinture&A la hausse&Intérimaires,0
244400586,Peinture&Stable&CDD,0
244400586,Peinture&Stable&CDI,3.33333333333333
244400586,Peinture&Stable&Apprentis,0
244400586,Peinture&Stable&Intérimaires,0
244400586,Electricité&Stable&CDD,0
244400586,Electricité&Stable&CDI,3.33333333333333
244400586,Electricité&Stable&Apprentis,1
244400586,Electricité&Stable&Intérimaires,2
244400586,plâtrerie-isolation&A la hausse&CDD,0
244400586,plâtrerie-isolation&A la hausse&CDI,0
244400586,plâtrerie-isolation&A la hausse&Apprentis,0
244400586,plâtrerie-isolation&A la hausse&Intérimaires,0
244400586,plâtrerie-isolation&Stable&CDD,0
244400586,plâtrerie-isolation&Stable&CDI,7
244400586,plâtrerie-isolation&Stable&Apprentis,1
244400586,plâtrerie-isolation&Stable&Intérimaires,0
200072734,plomberie-chauffage-couverture&A la hausse&CDD,1
200072734,plomberie-chauffage-couverture&A la hausse&CDI,5
200072734,plomberie-chauffage-couverture&A la hausse&Apprentis,2
200072734,plomberie-chauffage-couverture&A la hausse&Intérimaires,0
200072734,plomberie-chauffage-couverture&Stable&CDD,0
200072734,plomberie-chauffage-couverture&Stable&CDI,3.42857142857143
200072734,plomberie-chauffage-couverture&Stable&Apprentis,1.5
200072734,plomberie-chauffage-couverture&Stable&Intérimaires,2
200072734,menuiserie-charpente&A la hausse&CDD,0
200072734,menuiserie-charpente&A la hausse&CDI,3.5
200072734,menuiserie-charpente&A la hausse&Apprentis,0
200072734,menuiserie-charpente&A la hausse&Intérimaires,0
200072734,menuiserie-charpente&Stable&CDD,1
200072734,menuiserie-charpente&Stable&CDI,5.8
200072734,menuiserie-charpente&Stable&Apprentis,1
200072734,menuiserie-charpente&Stable&Intérimaires,0
200072734,maçonnerie-carrelage&A la hausse&CDD,0
200072734,maçonnerie-carrelage&A la hausse&CDI,6
200072734,maçonnerie-carrelage&A la hausse&Apprentis,0
200072734,maçonnerie-carrelage&A la hausse&Intérimaires,0
200072734,maçonnerie-carrelage&Stable&CDD,5
200072734,maçonnerie-carrelage&Stable&CDI,4.875
200072734,maçonnerie-carrelage&Stable&Apprentis,0
200072734,maçonnerie-carrelage&Stable&Intérimaires,0
200072734,Peinture&A la hausse&CDD,0
200072734,Peinture&A la hausse&CDI,1
200072734,Peinture&A la hausse&Apprentis,0
200072734,Peinture&A la hausse&Intérimaires,0
200072734,Peinture&Stable&CDD,1
200072734,Peinture&Stable&CDI,2
200072734,Peinture&Stable&Apprentis,1
200072734,Peinture&Stable&Intérimaires,0
200072734,Electricité&A la hausse&CDD,0
200072734,Electricité&A la hausse&CDI,5.66666666666667
200072734,Electricité&A la hausse&Apprentis,1.5
200072734,Electricité&A la hausse&Intérimaires,0
200072734,Electricité&Stable&CDD,0
200072734,Electricité&Stable&CDI,2
200072734,Electricité&Stable&Apprentis,0
200072734,Electricité&Stable&Intérimaires,0
245300223,plomberie-chauffage-couverture&A la hausse&CDD,1
245300223,plomberie-chauffage-couverture&A la hausse&CDI,4.25
245300223,plomberie-chauffage-couverture&A la hausse&Apprentis,1
245300223,plomberie-chauffage-couverture&A la hausse&Intérimaires,0
245300223,plomberie-chauffage-couverture&Stable&CDD,2.5
245300223,plomberie-chauffage-couverture&Stable&CDI,5.1
245300223,plomberie-chauffage-couverture&Stable&Apprentis,1.44444444444444
245300223,plomberie-chauffage-couverture&Stable&Intérimaires,1
245300223,menuiserie-charpente&A la hausse&CDD,0
245300223,menuiserie-charpente&A la hausse&CDI,0
245300223,menuiserie-charpente&A la hausse&Apprentis,0
245300223,menuiserie-charpente&A la hausse&Intérimaires,0
245300223,menuiserie-charpente&Stable&CDD,1
245300223,menuiserie-charpente&Stable&CDI,3.28571428571429
245300223,menuiserie-charpente&Stable&Apprentis,1.25
245300223,menuiserie-charpente&Stable&Intérimaires,1
245300223,maçonnerie-carrelage&A la hausse&CDD,0
245300223,maçonnerie-carrelage&A la hausse&CDI,5.25
245300223,maçonnerie-carrelage&A la hausse&Apprentis,1
245300223,maçonnerie-carrelage&A la hausse&Intérimaires,0
245300223,maçonnerie-carrelage&Stable&CDD,3
245300223,maçonnerie-carrelage&Stable&CDI,1.57142857142857
245300223,maçonnerie-carrelage&Stable&Apprentis,1
245300223,maçonnerie-carrelage&Stable&Intérimaires,0
245300223,Peinture&A la hausse&CDD,0
245300223,Peinture&A la hausse&CDI,0
245300223,Peinture&A la hausse&Apprentis,0
245300223,Peinture&A la hausse&Intérimaires,0
245300223,Peinture&Stable&CDD,1
245300223,Peinture&Stable&CDI,2.4
245300223,Peinture&Stable&Apprentis,1.25
245300223,Peinture&Stable&Intérimaires,0
245300223,Electricité&A la hausse&CDD,0
245300223,Electricité&A la hausse&CDI,2
245300223,Electricité&A la hausse&Apprentis,0
245300223,Electricité&A la hausse&Intérimaires,0
245300223,Electricité&Stable&CDD,2.66666666666667
245300223,Electricité&Stable&CDI,2
245300223,Electricité&Stable&Apprentis,1
245300223,Electricité&Stable&Intérimaires,0
245300223,plâtrerie-isolation&Stable&CDD,2
245300223,plâtrerie-isolation&Stable&CDI,2.5
245300223,plâtrerie-isolation&Stable&Apprentis,2
245300223,plâtrerie-isolation&Stable&Intérimaires,0
245300330,plomberie-chauffage-couverture&A la hausse&CDD,1
245300330,plomberie-chauffage-couverture&A la hausse&CDI,6.28571428571429
245300330,plomberie-chauffage-couverture&A la hausse&Apprentis,1.25
245300330,plomberie-chauffage-couverture&A la hausse&Intérimaires,0
245300330,plomberie-chauffage-couverture&Stable&CDD,0
245300330,plomberie-chauffage-couverture&Stable&CDI,3.14285714285714
245300330,plomberie-chauffage-couverture&Stable&Apprentis,1
245300330,plomberie-chauffage-couverture&Stable&Intérimaires,0
245300330,menuiserie-charpente&A la hausse&CDD,0
245300330,menuiserie-charpente&A la hausse&CDI,2.66666666666667
245300330,menuiserie-charpente&A la hausse&Apprentis,1.5
245300330,menuiserie-charpente&A la hausse&Intérimaires,0
245300330,menuiserie-charpente&Stable&CDD,1
245300330,menuiserie-charpente&Stable&CDI,3.2
245300330,menuiserie-charpente&Stable&Apprentis,1
245300330,menuiserie-charpente&Stable&Intérimaires,0
245300330,maçonnerie-carrelage&A la hausse&CDD,2
245300330,maçonnerie-carrelage&A la hausse&CDI,4
245300330,maçonnerie-carrelage&A la hausse&Apprentis,1
245300330,maçonnerie-carrelage&A la hausse&Intérimaires,0
245300330,maçonnerie-carrelage&Stable&CDD,2
245300330,maçonnerie-carrelage&Stable&CDI,5.8
245300330,maçonnerie-carrelage&Stable&Apprentis,1
245300330,maçonnerie-carrelage&Stable&Intérimaires,1
245300330,Peinture&A la hausse&CDD,0
245300330,Peinture&A la hausse&CDI,1
245300330,Peinture&A la hausse&Apprentis,0
245300330,Peinture&A la hausse&Intérimaires,0
245300330,Peinture&Stable&CDD,1
245300330,Peinture&Stable&CDI,1
245300330,Peinture&Stable&Apprentis,1
245300330,Peinture&Stable&Intérimaires,0
245300330,Electricité&A la hausse&CDD,1
245300330,Electricité&A la hausse&CDI,1
245300330,Electricité&A la hausse&Apprentis,0
245300330,Electricité&A la hausse&Intérimaires,0
245300330,Electricité&Stable&CDD,0
245300330,Electricité&Stable&CDI,2
245300330,Electricité&Stable&Apprentis,0
245300330,Electricité&Stable&Intérimaires,0
245300330,plâtrerie-isolation&Stable&CDD,1
245300330,plâtrerie-isolation&Stable&CDI,4
245300330,plâtrerie-isolation&Stable&Apprentis,0
245300330,plâtrerie-isolation&Stable&Intérimaires,0
200055887,plomberie-chauffage-couverture&A la hausse&CDD,1.5
200055887,plomberie-chauffage-couverture&A la hausse&CDI,2.57142857142857
200055887,plomberie-chauffage-couverture&A la hausse&Apprentis,1.33333333333333
200055887,plomberie-chauffage-couverture&A la hausse&Intérimaires,0
200055887,plomberie-chauffage-couverture&Stable&CDD,1.25
200055887,plomberie-chauffage-couverture&Stable&CDI,4.21428571428571
200055887,plomberie-chauffage-couverture&Stable&Apprentis,1
200055887,plomberie-chauffage-couverture&Stable&Intérimaires,2
200055887,menuiserie-charpente&A la hausse&CDD,1
200055887,menuiserie-charpente&A la hausse&CDI,3.71428571428571
200055887,menuiserie-charpente&A la hausse&Apprentis,1
200055887,menuiserie-charpente&A la hausse&Intérimaires,0
200055887,menuiserie-charpente&Stable&CDD,1
200055887,menuiserie-charpente&Stable&CDI,2.6
200055887,menuiserie-charpente&Stable&Apprentis,1
200055887,menuiserie-charpente&Stable&Intérimaires,2
200055887,maçonnerie-carrelage&A la hausse&CDD,0
200055887,maçonnerie-carrelage&A la hausse&CDI,5
200055887,maçonnerie-carrelage&A la hausse&Apprentis,1
200055887,maçonnerie-carrelage&A la hausse&Intérimaires,0
200055887,maçonnerie-carrelage&Stable&CDD,0
200055887,maçonnerie-carrelage&Stable&CDI,4.57142857142857
200055887,maçonnerie-carrelage&Stable&Apprentis,0
200055887,maçonnerie-carrelage&Stable&Intérimaires,0
200055887,Peinture&A la hausse&CDD,1
200055887,Peinture&A la hausse&CDI,5
200055887,Peinture&A la hausse&Apprentis,0
200055887,Peinture&A la hausse&Intérimaires,0
200055887,Peinture&Stable&CDD,0
200055887,Peinture&Stable&CDI,0
200055887,Peinture&Stable&Apprentis,0
200055887,Peinture&Stable&Intérimaires,0
200055887,Electricité&A la hausse&CDD,0
200055887,Electricité&A la hausse&CDI,4
200055887,Electricité&A la hausse&Apprentis,0
200055887,Electricité&A la hausse&Intérimaires,0
200055887,Electricité&Stable&CDD,1
200055887,Electricité&Stable&CDI,4.625
200055887,Electricité&Stable&Apprentis,18
200055887,Electricité&Stable&Intérimaires,1
200055887,plâtrerie-isolation&A la hausse&CDD,0
200055887,plâtrerie-isolation&A la hausse&CDI,5
200055887,plâtrerie-isolation&A la hausse&Apprentis,0
200055887,plâtrerie-isolation&A la hausse&Intérimaires,0
200055887,plâtrerie-isolation&Stable&CDD,1
200055887,plâtrerie-isolation&Stable&CDI,1.5
200055887,plâtrerie-isolation&Stable&Apprentis,1
200055887,plâtrerie-isolation&Stable&Intérimaires,0
245300389,plomberie-chauffage-couverture&A la hausse&CDD,1
245300389,plomberie-chauffage-couverture&A la hausse&CDI,2.66666666666667
245300389,plomberie-chauffage-couverture&A la hausse&Apprentis,1
245300389,plomberie-chauffage-couverture&A la hausse&Intérimaires,0
245300389,plomberie-chauffage-couverture&Stable&CDD,1
245300389,plomberie-chauffage-couverture&Stable&CDI,6
245300389,plomberie-chauffage-couverture&Stable&Apprentis,1.66666666666667
245300389,plomberie-chauffage-couverture&Stable&Intérimaires,1
245300389,menuiserie-charpente&A la hausse&CDD,1.5
245300389,menuiserie-charpente&A la hausse&CDI,3.6
245300389,menuiserie-charpente&A la hausse&Apprentis,1
245300389,menuiserie-charpente&A la hausse&Intérimaires,0
245300389,menuiserie-charpente&Stable&CDD,2
245300389,menuiserie-charpente&Stable&CDI,3.07692307692308
245300389,menuiserie-charpente&Stable&Apprentis,1
245300389,menuiserie-charpente&Stable&Intérimaires,0
245300389,maçonnerie-carrelage&A la hausse&CDD,1
245300389,maçonnerie-carrelage&A la hausse&CDI,4.33333333333333
245300389,maçonnerie-carrelage&A la hausse&Apprentis,1.5
245300389,maçonnerie-carrelage&A la hausse&Intérimaires,0
245300389,maçonnerie-carrelage&Stable&CDD,1.5
245300389,maçonnerie-carrelage&Stable&CDI,4.5
245300389,maçonnerie-carrelage&Stable&Apprentis,1
245300389,maçonnerie-carrelage&Stable&Intérimaires,0
245300389,Peinture&A la hausse&CDD,0
245300389,Peinture&A la hausse&CDI,2
245300389,Peinture&A la hausse&Apprentis,1
245300389,Peinture&A la hausse&Intérimaires,0
245300389,Peinture&Stable&CDD,0
245300389,Peinture&Stable&CDI,3
245300389,Peinture&Stable&Apprentis,1
245300389,Peinture&Stable&Intérimaires,0
245300389,Electricité&A la hausse&CDD,1
245300389,Electricité&A la hausse&CDI,3
245300389,Electricité&A la hausse&Apprentis,1.5
245300389,Electricité&A la hausse&Intérimaires,1
245300389,Electricité&Stable&CDD,1
245300389,Electricité&Stable&CDI,3
245300389,Electricité&Stable&Apprentis,2
245300389,Electricité&Stable&Intérimaires,0
245300389,plâtrerie-isolation&A la hausse&CDD,0
245300389,plâtrerie-isolation&A la hausse&CDI,5
245300389,plâtrerie-isolation&A la hausse&Apprentis,0
245300389,plâtrerie-isolation&A la hausse&Intérimaires,0
245300389,plâtrerie-isolation&Stable&CDD,0
245300389,plâtrerie-isolation&Stable&CDI,5
245300389,plâtrerie-isolation&Stable&Apprentis,0
245300389,plâtrerie-isolation&Stable&Intérimaires,0
247200686,plomberie-chauffage-couverture&A la hausse&CDD,1
247200686,plomberie-chauffage-couverture&A la hausse&CDI,2.4
247200686,plomberie-chauffage-couverture&A la hausse&Apprentis,1.33333333333333
247200686,plomberie-chauffage-couverture&A la hausse&Intérimaires,1
247200686,plomberie-chauffage-couverture&Stable&CDD,1
247200686,plomberie-chauffage-couverture&Stable&CDI,4.14285714285714
247200686,plomberie-chauffage-couverture&Stable&Apprentis,1.25
247200686,plomberie-chauffage-couverture&Stable&Intérimaires,0
247200686,menuiserie-charpente&A la hausse&CDD,1.5
247200686,menuiserie-charpente&A la hausse&CDI,7.25
247200686,menuiserie-charpente&A la hausse&Apprentis,2.16666666666667
247200686,menuiserie-charpente&A la hausse&Intérimaires,1
247200686,menuiserie-charpente&Stable&CDD,1.5
247200686,menuiserie-charpente&Stable&CDI,3.83333333333333
247200686,menuiserie-charpente&Stable&Apprentis,1.5
247200686,menuiserie-charpente&Stable&Intérimaires,0
247200686,maçonnerie-carrelage&A la hausse&CDD,0
247200686,maçonnerie-carrelage&A la hausse&CDI,1.75
247200686,maçonnerie-carrelage&A la hausse&Apprentis,0
247200686,maçonnerie-carrelage&A la hausse&Intérimaires,0
247200686,maçonnerie-carrelage&Stable&CDD,3
247200686,maçonnerie-carrelage&Stable&CDI,1.8
247200686,maçonnerie-carrelage&Stable&Apprentis,1
247200686,maçonnerie-carrelage&Stable&Intérimaires,0
247200686,Peinture&A la hausse&CDD,1
247200686,Peinture&A la hausse&CDI,3
247200686,Peinture&A la hausse&Apprentis,0
247200686,Peinture&A la hausse&Intérimaires,1
247200686,Peinture&Stable&CDD,1
247200686,Peinture&Stable&CDI,3.33333333333333
247200686,Peinture&Stable&Apprentis,2.5
247200686,Peinture&Stable&Intérimaires,0
247200686,Electricité&A la hausse&CDD,0
247200686,Electricité&A la hausse&CDI,3
247200686,Electricité&A la hausse&Apprentis,2
247200686,Electricité&A la hausse&Intérimaires,2
247200686,Electricité&Stable&CDD,1
247200686,Electricité&Stable&CDI,5
247200686,Electricité&Stable&Apprentis,3
247200686,Electricité&Stable&Intérimaires,0
247200686,plâtrerie-isolation&A la hausse&CDD,0
247200686,plâtrerie-isolation&A la hausse&CDI,2
247200686,plâtrerie-isolation&A la hausse&Apprentis,0
247200686,plâtrerie-isolation&A la hausse&Intérimaires,0
247200686,plâtrerie-isolation&Stable&CDD,1
247200686,plâtrerie-isolation&Stable&CDI,2
247200686,plâtrerie-isolation&Stable&Apprentis,0
247200686,plâtrerie-isolation&Stable&Intérimaires,0
247200629,plomberie-chauffage-couverture&A la hausse&CDD,0
247200629,plomberie-chauffage-couverture&A la hausse&CDI,2
247200629,plomberie-chauffage-couverture&A la hausse&Apprentis,1
247200629,plomberie-chauffage-couverture&A la hausse&Intérimaires,1
247200629,plomberie-chauffage-couverture&Stable&CDD,0
247200629,plomberie-chauffage-couverture&Stable&CDI,2.1
247200629,plomberie-chauffage-couverture&Stable&Apprentis,1.14285714285714
247200629,plomberie-chauffage-couverture&Stable&Intérimaires,1
247200629,menuiserie-charpente&A la hausse&CDD,1
247200629,menuiserie-charpente&A la hausse&CDI,4.66666666666667
247200629,menuiserie-charpente&A la hausse&Apprentis,1.33333333333333
247200629,menuiserie-charpente&A la hausse&Intérimaires,0
247200629,menuiserie-charpente&Stable&CDD,1
247200629,menuiserie-charpente&Stable&CDI,1.5
247200629,menuiserie-charpente&Stable&Apprentis,1
247200629,menuiserie-charpente&Stable&Intérimaires,0
247200629,maçonnerie-carrelage&A la hausse&CDD,0
247200629,maçonnerie-carrelage&A la hausse&CDI,2
247200629,maçonnerie-carrelage&A la hausse&Apprentis,0
247200629,maçonnerie-carrelage&A la hausse&Intérimaires,2
247200629,maçonnerie-carrelage&Stable&CDD,0
247200629,maçonnerie-carrelage&Stable&CDI,1.5
247200629,maçonnerie-carrelage&Stable&Apprentis,1
247200629,maçonnerie-carrelage&Stable&Intérimaires,0
247200629,Peinture&A la hausse&CDD,0
247200629,Peinture&A la hausse&CDI,0
247200629,Peinture&A la hausse&Apprentis,0
247200629,Peinture&A la hausse&Intérimaires,0
247200629,Electricité&A la hausse&CDD,1
247200629,Electricité&A la hausse&CDI,3
247200629,Electricité&A la hausse&Apprentis,1
247200629,Electricité&A la hausse&Intérimaires,0
247200629,Electricité&Stable&CDD,1
247200629,Electricité&Stable&CDI,2.8
247200629,Electricité&Stable&Apprentis,1
247200629,Electricité&Stable&Intérimaires,1
247200629,plâtrerie-isolation&A la hausse&CDD,0
247200629,plâtrerie-isolation&A la hausse&CDI,1
247200629,plâtrerie-isolation&A la hausse&Apprentis,0
247200629,plâtrerie-isolation&A la hausse&Intérimaires,0
247200447,plomberie-chauffage-couverture&A la hausse&CDD,1
247200447,plomberie-chauffage-couverture&A la hausse&CDI,2
247200447,plomberie-chauffage-couverture&A la hausse&Apprentis,1
247200447,plomberie-chauffage-couverture&A la hausse&Intérimaires,1
247200447,plomberie-chauffage-couverture&Stable&CDD,2
247200447,plomberie-chauffage-couverture&Stable&CDI,3.66666666666667
247200447,plomberie-chauffage-couverture&Stable&Apprentis,1.33333333333333
247200447,plomberie-chauffage-couverture&Stable&Intérimaires,0
247200447,menuiserie-charpente&Stable&CDD,0
247200447,menuiserie-charpente&Stable&CDI,2
247200447,menuiserie-charpente&Stable&Apprentis,0
247200447,menuiserie-charpente&Stable&Intérimaires,0
247200447,maçonnerie-carrelage&A la hausse&CDD,0
247200447,maçonnerie-carrelage&A la hausse&CDI,0
247200447,maçonnerie-carrelage&A la hausse&Apprentis,0
247200447,maçonnerie-carrelage&A la hausse&Intérimaires,0
247200447,Peinture&Stable&CDD,0
247200447,Peinture&Stable&CDI,2
247200447,Peinture&Stable&Apprentis,1
247200447,Peinture&Stable&Intérimaires,0
247200447,Electricité&A la hausse&CDD,0
247200447,Electricité&A la hausse&CDI,3
247200447,Electricité&A la hausse&Apprentis,0
247200447,Electricité&A la hausse&Intérimaires,4
247200447,Electricité&Stable&CDD,1
247200447,Electricité&Stable&CDI,2.28571428571429
247200447,Electricité&Stable&Apprentis,1
247200447,Electricité&Stable&Intérimaires,1
200072718,plomberie-chauffage-couverture&A la hausse&CDD,0
200072718,plomberie-chauffage-couverture&A la hausse&CDI,5.5
200072718,plomberie-chauffage-couverture&A la hausse&Apprentis,1
200072718,plomberie-chauffage-couverture&A la hausse&Intérimaires,1
200072718,plomberie-chauffage-couverture&Stable&CDD,0
200072718,plomberie-chauffage-couverture&Stable&CDI,2.33333333333333
200072718,plomberie-chauffage-couverture&Stable&Apprentis,2
200072718,plomberie-chauffage-couverture&Stable&Intérimaires,0
200072718,menuiserie-charpente&A la hausse&CDD,0
200072718,menuiserie-charpente&A la hausse&CDI,17
200072718,menuiserie-charpente&A la hausse&Apprentis,2
200072718,menuiserie-charpente&A la hausse&Intérimaires,4
200072718,menuiserie-charpente&Stable&CDD,1
200072718,menuiserie-charpente&Stable&CDI,3.5
200072718,menuiserie-charpente&Stable&Apprentis,1
200072718,menuiserie-charpente&Stable&Intérimaires,0
200072718,maçonnerie-carrelage&Stable&CDD,0
200072718,maçonnerie-carrelage&Stable&CDI,1
200072718,maçonnerie-carrelage&Stable&Apprentis,0
200072718,maçonnerie-carrelage&Stable&Intérimaires,0
200072718,Peinture&A la hausse&CDD,0
200072718,Peinture&A la hausse&CDI,1
200072718,Peinture&A la hausse&Apprentis,0
200072718,Peinture&A la hausse&Intérimaires,2
200072718,Electricité&A la hausse&CDD,0
200072718,Electricité&A la hausse&CDI,4
200072718,Electricité&A la hausse&Apprentis,1.5
200072718,Electricité&A la hausse&Intérimaires,0
200072718,Electricité&Stable&CDD,1
200072718,Electricité&Stable&CDI,2
200072718,Electricité&Stable&Apprentis,1.5
200072718,Electricité&Stable&Intérimaires,0
200072718,plâtrerie-isolation&A la hausse&CDD,0
200072718,plâtrerie-isolation&A la hausse&CDI,7
200072718,plâtrerie-isolation&A la hausse&Apprentis,0
200072718,plâtrerie-isolation&A la hausse&Intérimaires,0
200072718,plâtrerie-isolation&Stable&CDD,1
200072718,plâtrerie-isolation&Stable&CDI,0
200072718,plâtrerie-isolation&Stable&Apprentis,0
200072718,plâtrerie-isolation&Stable&Intérimaires,0
200072676,menuiserie-charpente&A la hausse&CDD,1
200072676,menuiserie-charpente&A la hausse&CDI,4.25
200072676,menuiserie-charpente&A la hausse&Apprentis,1
200072676,menuiserie-charpente&A la hausse&Intérimaires,0
200072676,menuiserie-charpente&Stable&CDD,1
200072676,menuiserie-charpente&Stable&CDI,1
200072676,menuiserie-charpente&Stable&Apprentis,0
200072676,menuiserie-charpente&Stable&Intérimaires,0
200072676,maçonnerie-carrelage&A la hausse&CDD,0
200072676,maçonnerie-carrelage&A la hausse&CDI,0
200072676,maçonnerie-carrelage&A la hausse&Apprentis,0
200072676,maçonnerie-carrelage&A la hausse&Intérimaires,0
200072676,Peinture&Stable&CDD,1
200072676,Peinture&Stable&CDI,7
200072676,Peinture&Stable&Apprentis,1
200072676,Peinture&Stable&Intérimaires,0
246100663,menuiserie-charpente&Stable&CDD,0
246100663,menuiserie-charpente&Stable&CDI,0
246100663,menuiserie-charpente&Stable&Apprentis,0
246100663,menuiserie-charpente&Stable&Intérimaires,0
