CODGEO;LIBGEO;EPCI;LIBEPCI;DEP;REG;NOM_DEPT;NOM_REG,,
72047;Brette-les-Pins;247200421;CC du Sud Est du Pays Manceau;72;52;SARTHE;PAYS DE LA LOIRE,,
72076;Chenay;246100663;CU d'Alençon;72;52;SARTHE;PAYS DE LA LOIRE,,
72111;Cures;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;72;52;SARTHE;PAYS DE LA LOIRE,,
72137;Villeneuve-en-Perseigne;246100663;CU d'Alençon;72;52;SARTHE;PAYS DE LA LOIRE,,
72167;Louailles;247200090;CC de Sablé-sur-Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
72189;Marolles-les-Braults;200072676;CC Maine Saosnois;72;52;SARTHE;PAYS DE LA LOIRE,,
72249;La Quinte;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;72;52;SARTHE;PAYS DE LA LOIRE,,
72320;Saint-Saturnin;247200132;CU Le Mans Métropole;72;52;SARTHE;PAYS DE LA LOIRE,,
72335;Sillé-le-Philippe;200072684;CC Le Gesnois Bilurien;72;52;SARTHE;PAYS DE LA LOIRE,,
72350;Teloché;247200447;CC Orée de Bercé - Belinois;72;52;SARTHE;PAYS DE LA LOIRE,,
72368;Vancé;200072692;CC des Vallées de la Braye et de l'Anille;72;52;SARTHE;PAYS DE LA LOIRE,,
72381;Voivres-lès-le-Mans;247200629;CC du Val de Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
85083;L'Épine;248500191;CC de l'Ile de Noirmoutier;85;52;VENDEE;PAYS DE LA LOIRE,,
85102;Grand'Landes;200072882;CC de Vie et Boulogne;85;52;VENDEE;PAYS DE LA LOIRE,,
85103;Grosbreuil;200071900;CC Moutierrois Talmondais;85;52;VENDEE;PAYS DE LA LOIRE,,
85107;La Guyonnière;200070233;CC Terres de Montaigu,Cc Montaigu-Rocheservière;85;52;VENDEE;PAYS DE LA LOIRE,
85109;Les Herbiers;248500621;CC du Pays des Herbiers;85;52;VENDEE;PAYS DE LA LOIRE,,
85118;Landeronde;248500589;CA La Roche-sur-Yon;85;52;VENDEE;PAYS DE LA LOIRE,,
85147;Montournais;248500464;CC du Pays de Pouzauges;85;52;VENDEE;PAYS DE LA LOIRE,,
85194;Les Sables-d'Olonne;200071165;CA Les Sables d'Olonne;85;52;VENDEE;PAYS DE LA LOIRE,,
85295;Treize-Septiers;200070233;CC Terres de Montaigu,Cc Montaigu-Rocheservière;85;52;VENDEE;PAYS DE LA LOIRE,
85303;Vix;248500563;CC Vendée,Sèvre,Autise;85;52;VENDEE;PAYS DE LA LOIRE
53007;Argentré;245300330;CA de Laval;53;52;MAYENNE;PAYS DE LA LOIRE,,
53022;La Bazouge-de-Chemeré;245300223;CC du Pays de Meslay-Grez;53;52;MAYENNE;PAYS DE LA LOIRE,,
53049;Châlons-du-Maine;245300330;CA de Laval;53;52;MAYENNE;PAYS DE LA LOIRE,,
53101;Fromentières;245300447;CC du Pays de Château-Gontier;53;52;MAYENNE;PAYS DE LA LOIRE,,
53106;Gesvres;200042182;CC du Mont des Avaloirs;53;52;MAYENNE;PAYS DE LA LOIRE,,
53108;La Gravelle;245300306;CC du Pays de Loiron;53;52;MAYENNE;PAYS DE LA LOIRE,,
53132;Levaré;245300389;CC du Bocage Mayennais;53;52;MAYENNE;PAYS DE LA LOIRE,,
53160;Montreuil-Poulay;200055887;CC Mayenne Communauté;53;52;MAYENNE;PAYS DE LA LOIRE,,
53175;Parné-sur-Roc;245300330;CA de Laval;53;52;MAYENNE;PAYS DE LA LOIRE,,
53273;Villiers-Charlemagne;245300223;CC du Pays de Meslay-Grez;53;52;MAYENNE;PAYS DE LA LOIRE,,
72003;Allonnes;247200132;CU Le Mans Métropole;72;52;SARTHE;PAYS DE LA LOIRE,,
72017;Auvers-sous-Montfaucon;200040475;CC Loué - Brûlon - Noyen;72;52;SARTHE;PAYS DE LA LOIRE,,
72062;La Chapelle-du-Bois;247200686;CC du Pays de l'huisne Sarthoise;72;52;SARTHE;PAYS DE LA LOIRE,,
72078;Chérancé;200072700;CC Haute Sarthe Alpes Mancelles;72;52;SARTHE;PAYS DE LA LOIRE,,
72128;Évaillé;200072692;CC des Vallées de la Braye et de l'Anille;72;52;SARTHE;PAYS DE LA LOIRE,,
72194;Meurcé;200072676;CC Maine Saosnois;72;52;SARTHE;PAYS DE LA LOIRE,,
72222;Nouans;200072676;CC Maine Saosnois;72;52;SARTHE;PAYS DE LA LOIRE,,
72300;Saint-Mars-la-Brière;200072684;CC Le Gesnois Bilurien;72;52;SARTHE;PAYS DE LA LOIRE,,
72302;Saint-Martin-des-Monts;247200686;CC du Pays de l'huisne Sarthoise;72;52;SARTHE;PAYS DE LA LOIRE,,
72327;Sarcé;200073112;CC Sud Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
72366;Valennes;200072692;CC des Vallées de la Braye et de l'Anille;72;52;SARTHE;PAYS DE LA LOIRE,,
85031;Le Boupère;248500464;CC du Pays de Pouzauges;85;52;VENDEE;PAYS DE LA LOIRE,,
85034;Bournezeau;248500340;CC Pays de Chantonnay;85;52;VENDEE;PAYS DE LA LOIRE,,
85055;La Chapelle-Palluau;200072882;CC de Vie et Boulogne;85;52;VENDEE;PAYS DE LA LOIRE,,
85070;Coëx;200023778;CC du Pays de Saint Gilles-Croix-de-Vie;85;52;VENDEE;PAYS DE LA LOIRE,,
85078;Damvix;248500563;CC Vendée,Sèvre,Autise;85;52;VENDEE;PAYS DE LA LOIRE
85116;La Jonchère;200071900;CC Moutierrois Talmondais;85;52;VENDEE;PAYS DE LA LOIRE,,
85187;Réaumur;248500464;CC du Pays de Pouzauges;85;52;VENDEE;PAYS DE LA LOIRE,,
85235;Saint-Juire-Champgillon;200073260;CC Sud Vendée Littoral;85;52;VENDEE;PAYS DE LA LOIRE,,
85239;Saint-Maixent-sur-Vie;200023778;CC du Pays de Saint Gilles-Croix-de-Vie;85;52;VENDEE;PAYS DE LA LOIRE,,
44056;Fay-de-Bretagne;244400503;CC d'Erdre et Gesvres;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44100;Monnières;200067635;CA Clisson Sèvre et Maine;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44131;Pornic;200067346;CA Pornic Agglo Pays de Retz;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44133;Port-Saint-Père;200067346;CA Pornic Agglo Pays de Retz;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44140;La Regrippière;200067866;CC Sèvre et Loire;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44142;Remouillé;200067635;CA Clisson Sèvre et Maine;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44149;Saffré;244400537;CC de la Région de Nozay;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
49015;Avrillé;244900015;CU Angers Loire Métropole;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49030;Blou;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49112;Le Coudray-Macouard;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49123;Distré;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49159;Huillé;200068955;CC Anjou Loir et Sarthe;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49224;Neuillé;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49328;Saumur;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49352;Toutlemonde;200071678;CA du Choletais;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
53082;Courbeveille;200048551;CC du Pays de Craon;53;52;MAYENNE;PAYS DE LA LOIRE,,
53146;Martigné-sur-Mayenne;200055887;CC Mayenne Communauté;53;52;MAYENNE;PAYS DE LA LOIRE,,
53151;Méral;200048551;CC du Pays de Craon;53;52;MAYENNE;PAYS DE LA LOIRE,,
53154;Montaudin;245300389;CC du Bocage Mayennais;53;52;MAYENNE;PAYS DE LA LOIRE,,
53156;Montflours;245300330;CA de Laval;53;52;MAYENNE;PAYS DE LA LOIRE,,
53236;Saint-Mars-du-Désert;200042182;CC du Mont des Avaloirs;53;52;MAYENNE;PAYS DE LA LOIRE,,
53265;Torcé-Viviers-en-Charnie;200033298;CC des Coëvrons;53;52;MAYENNE;PAYS DE LA LOIRE,,
